accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
2000,1,4.505662,creditcard,0.0,food,1.0,0
1,1,4.748314,creditcard,0.0,food,,1
1,1,4.876771,creditcard,0.0,food,,1
2000,1,5.017904,paypal,0.0,shopping,1.0,0
5,1,4.965339,creditcard,0.0,food,0.0,0
9,1,4.965339,paypal,0.0,shopping,1.0,0
1,1,2.596228,paypal,0.0,food,,1
2000,1,5.034622,creditcard,0.0,electronics,0.0,0
2000,1,4.921318,paypal,0.0,food,0.0,0
2000,1,4.886641,creditcard,0.000694444,shopping,1.0,0
2000,1,4.836982,paypal,0.0,food,0.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
2000,1,4.921318,creditcard,0.000694444,electronics,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.895263,creditcard,0.0,electronics,0.0,0
1,1,4.748314,creditcard,0.0,shopping,,1
2000,1,5.034622,paypal,0.0,electronics,0.0,0
2,1,4.886641,creditcard,0.0,food,0.0,0
1,1,4.057414,creditcard,0.0,shopping,,1
2000,1,4.895263,creditcard,0.000694444,electronics,1.0,0
2000,1,4.921349,paypal,0.0,food,0.0,0
2000,1,3.954522,paypal,0.0,food,1.0,0
2000,1,4.057414,paypal,0.0,food,1.0,0
2000,1,5.034622,creditcard,0.0,food,0.0,0
1,1,2.596228,creditcard,0.0,shopping,,1
1,1,4.921318,creditcard,0.0,shopping,,1
2000,1,4.965339,creditcard,0.0,shopping,1.0,0
2000,1,4.057414,paypal,0.0,shopping,1.0,0
2,1,4.876771,creditcard,0.000694444,food,1.0,0
2000,1,4.748314,creditcard,0.0,electronics,0.0,0
3,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,0.0,0
2000,1,4.52458,creditcard,0.0,food,1.0,0
151,1,4.876771,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.000694444,shopping,1.0,0
2000,1,4.886641,creditcard,0.0,food,0.0,0
2000,1,5.040929,paypal,0.000694444,electronics,0.0,0
2000,1,4.876771,creditcard,0.0,electronics,1.0,0
2000,1,4.745402,creditcard,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,4.745402,paypal,0.0,electronics,1.0,0
2,1,4.505662,creditcard,0.0,electronics,0.0,0
16,1,4.895263,creditcard,0.0,electronics,1.0,0
43,1,5.034622,creditcard,0.000694444,food,1.0,0
2000,1,4.876771,creditcard,0.0,electronics,1.0,0
1,1,4.745402,creditcard,0.001388889,food,,1
2,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,4.921349,paypal,0.0,electronics,0.0,0
2000,1,4.886641,paypal,0.0,shopping,0.0,0
2000,1,4.742303,creditcard,0.0,food,0.0,0
40,1,4.057414,creditcard,0.0,electronics,1.0,0
66,1,5.017904,creditcard,0.0,food,1.0,0
2000,1,4.895263,creditcard,0.0,electronics,1.0,0
2000,1,4.876771,paypal,0.0,food,0.0,0
3,1,5.040929,creditcard,0.0,food,1.0,0
2000,1,4.748314,creditcard,0.0,shopping,1.0,0
62,1,4.876771,creditcard,0.0,shopping,0.0,0
54,1,4.748314,paypal,0.0,shopping,0.0,0
2000,1,5.034622,creditcard,0.0,shopping,1.0,0
2000,1,5.017904,creditcard,0.000694444,shopping,1.0,0
95,1,4.745402,creditcard,0.0,shopping,1.0,0
2,1,4.461622,creditcard,0.000694444,electronics,0.0,0
2000,1,4.745402,paypal,0.0,food,0.0,0
2000,1,4.921318,creditcard,0.002777778,electronics,1.0,0
2000,1,4.745402,paypal,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.0,food,1.0,0
2,2,5.040929,creditcard,0.0,food,1.0,0
2000,1,5.040929,creditcard,0.0,electronics,0.0,0
2000,1,5.034622,creditcard,0.001388889,shopping,1.0,0
2,1,4.057414,creditcard,1.45,food,0.0,0
2000,1,4.895263,creditcard,0.0,electronics,0.0,0
2000,1,4.886641,paypal,0.0,shopping,1.0,0
2000,1,4.921349,creditcard,0.000694444,electronics,0.0,0
2000,1,5.017904,creditcard,0.0,shopping,0.0,0
15,1,4.876771,creditcard,0.0,electronics,1.0,0
2,1,4.965339,paypal,0.001388889,food,1.0,0
2000,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,4.505662,creditcard,0.000694444,electronics,1.0,0
1,1,4.505662,creditcard,0.0,electronics,,1
2000,1,4.742303,creditcard,0.0,food,1.0,0
22,1,4.748314,paypal,0.0,electronics,1.0,0
2000,1,4.965339,creditcard,0.0,food,0.0,0
1,1,4.745402,paypal,0.0,shopping,,1
91,1,5.034622,creditcard,0.0,food,1.0,0
7,1,5.017904,paypal,0.0,shopping,1.0,0
2000,1,4.745402,creditcard,0.0,electronics,0.0,0
2000,1,4.876771,creditcard,0.0,shopping,1.0,0
2000,1,4.876771,creditcard,0.001388889,shopping,1.0,0
2000,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,3.483951,creditcard,0.0,electronics,0.0,0
2000,1,4.742303,creditcard,0.0,electronics,0.0,0
16,1,5.034622,creditcard,0.000694444,electronics,0.0,0
2000,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,food,1.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
2,1,4.742303,creditcard,0.0,electronics,0.0,0
4,1,5.040929,creditcard,0.0,food,1.0,0
2000,1,4.745402,creditcard,0.0,electronics,0.0,0
1,1,4.742303,paypal,0.0,shopping,,1
2000,1,3.954522,creditcard,0.0,electronics,1.0,0
2000,1,3.954522,creditcard,0.0,food,1.0,0
2000,1,4.962055,paypal,0.0,shopping,1.0,0
2000,1,4.895263,creditcard,0.0,electronics,1.0,0
2000,1,4.745402,paypal,0.0,electronics,0.0,0
2,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,2.596228,creditcard,0.0,food,0.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
2000,1,5.040929,creditcard,0.006944444,shopping,1.0,0
2000,1,4.895263,creditcard,0.0,shopping,0.0,0
2000,1,4.748314,creditcard,0.004861111,shopping,1.0,0
2000,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,4.745402,paypal,0.0,electronics,1.0,0
4,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,4.461622,creditcard,0.001388889,shopping,0.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
1960,1,4.876771,creditcard,0.0,shopping,1.0,0
18,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,4.962055,creditcard,0.0,food,0.0,0
2,1,4.876771,creditcard,0.0,shopping,1.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.895263,storecredit,0.0,food,0.0,0
2000,1,4.461622,creditcard,0.0,food,1.0,0
2000,1,4.505662,creditcard,0.0,food,1.0,0
4,1,4.742303,creditcard,0.0,shopping,0.0,0
21,1,4.895263,paypal,0.0,food,1.0,0
28,1,4.921318,paypal,0.0,food,1.0,0
2000,1,4.742303,creditcard,0.000694444,food,0.0,0
2,1,4.921318,creditcard,0.0,food,1.0,0
2000,1,5.017904,creditcard,0.0,shopping,0.0,0
2000,1,4.895263,paypal,0.000694444,shopping,0.0,0
2000,1,4.876771,paypal,0.0,electronics,1.0,0
2000,1,5.017904,creditcard,0.0,food,1.0,0
2000,1,4.836982,creditcard,0.0,shopping,1.0,0
2000,1,5.040929,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,1.0,0
2,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.965339,creditcard,0.0,electronics,1.0,0
1,1,4.836982,creditcard,0.0,food,,1
2000,1,4.742303,creditcard,0.0,electronics,0.0,0
2000,1,4.895263,creditcard,0.0,food,0.0,0
2000,1,4.895263,paypal,0.0,shopping,0.0,0
2000,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,5.040929,creditcard,0.0,food,1.0,0
2000,1,4.745402,creditcard,0.0,shopping,1.0,0
2000,1,4.057414,creditcard,0.0,food,0.0,0
2000,1,4.965339,paypal,0.0,electronics,0.0,0
2000,1,4.886641,creditcard,0.001388889,shopping,1.0,0
2000,1,5.040929,paypal,0.0,shopping,0.0,0
2000,1,4.962055,creditcard,0.000694444,electronics,0.0,0
2000,1,4.057414,paypal,0.0,electronics,1.0,0
2000,1,4.921318,creditcard,0.000694444,electronics,1.0,0
3,1,5.040929,creditcard,0.0,shopping,1.0,0
2000,1,4.886641,creditcard,0.0,food,0.0,0
9,1,4.745402,creditcard,0.0,electronics,1.0,0
2000,1,5.034622,paypal,0.0,shopping,1.0,0
2000,1,4.876771,creditcard,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.000694444,electronics,1.0,0
2000,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,4.748314,creditcard,0.0,food,0.0,0
2000,1,4.895263,creditcard,0.0,electronics,0.0,0
2,1,4.921318,paypal,0.0,shopping,0.0,0
1,1,4.748314,creditcard,0.0,food,,1
3,1,4.505662,creditcard,0.002777778,electronics,1.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
2000,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,4.836982,paypal,0.0,shopping,1.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
22,1,4.836982,creditcard,0.0,shopping,1.0,0
8,1,4.886641,paypal,0.0,electronics,0.0,0
2000,1,4.962055,creditcard,0.0,electronics,1.0,0
2000,1,4.836982,creditcard,0.0,shopping,0.0,0
2000,1,4.52458,creditcard,0.0,shopping,0.0,0
2,1,4.461622,creditcard,0.0,shopping,0.0,0
2000,1,4.965339,creditcard,0.0,food,0.0,0
2000,1,4.965339,paypal,0.001388889,shopping,0.0,0
2,1,4.745402,paypal,0.0,shopping,0.0,0
1,1,4.921318,creditcard,0.0,electronics,,1
8,1,4.876771,paypal,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.0,shopping,0.0,0
174,1,4.895263,creditcard,0.0,electronics,0.0,0
2000,1,5.040929,creditcard,0.0,food,1.0,0
23,1,4.876771,creditcard,0.0,electronics,0.0,0
2000,1,4.52458,creditcard,0.0,food,0.0,0
2000,1,5.034622,creditcard,0.0,shopping,1.0,0
1,2,4.886641,creditcard,0.000694444,shopping,,1
2000,1,4.057414,creditcard,0.0,shopping,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,5.040929,creditcard,0.0,shopping,1.0,0
3,1,4.742303,creditcard,0.0,food,0.0,0
225,1,5.034622,creditcard,0.0,shopping,1.0,0
1,1,4.876771,creditcard,0.0,electronics,,1
2000,1,4.886641,creditcard,0.001388889,shopping,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
1,1,4.895263,creditcard,0.0,food,,1
6,1,4.886641,paypal,0.0,electronics,1.0,0
74,1,4.836982,creditcard,0.0,electronics,0.0,0
3,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,4.836982,paypal,0.000694444,shopping,1.0,0
2000,1,4.836982,creditcard,0.0,shopping,0.0,0
28,1,4.505662,creditcard,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.0,electronics,1.0,0
8,1,4.921349,creditcard,0.0,food,0.0,0
2000,1,4.886641,paypal,0.0,shopping,1.0,0
4,1,4.921349,creditcard,0.0,electronics,1.0,0
2,1,4.748314,creditcard,0.0,food,0.0,0
3,1,4.921349,creditcard,0.000694444,shopping,1.0,0
2,1,4.921318,creditcard,0.0,electronics,0.0,0
2000,1,4.52458,paypal,0.0,electronics,0.0,0
2,1,4.836982,creditcard,0.000694444,food,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.745402,paypal,0.0,food,0.0,0
1,1,4.505662,creditcard,0.0,food,,1
2,1,5.040929,paypal,0.0,electronics,1.0,0
1,1,4.921318,creditcard,0.000694444,shopping,,1
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.745402,paypal,0.0,food,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
2,1,4.836982,creditcard,0.0,electronics,1.0,0
24,1,5.034622,creditcard,0.0,food,1.0,0
2000,1,4.742303,creditcard,0.0,electronics,1.0,0
2000,1,4.745402,creditcard,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,food,1.0,0
2000,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.895263,creditcard,0.0,shopping,1.0,0
3,1,4.742303,creditcard,0.0,electronics,1.0,0
2000,1,4.962055,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,creditcard,0.0,food,0.0,0
2000,1,5.017904,creditcard,0.0,electronics,0.0,0
2000,1,4.836982,paypal,0.0,shopping,1.0,0
145,1,4.895263,creditcard,0.0,electronics,1.0,0
2000,1,3.954522,creditcard,0.0,shopping,1.0,0
3,1,4.836982,creditcard,0.0,shopping,1.0,0
2000,1,4.057414,creditcard,0.0,food,0.0,0
2000,1,5.034622,paypal,0.0,electronics,1.0,0
2,1,4.742303,creditcard,0.0,electronics,1.0,0
2000,1,4.745402,creditcard,0.0,electronics,0.0,0
40,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,5.034622,creditcard,0.0,shopping,0.0,0
1,1,4.921318,creditcard,0.0,shopping,,1
2000,1,5.017904,storecredit,0.0,food,1.0,0
2000,1,4.742303,creditcard,0.000694444,electronics,0.0,0
2000,1,4.886641,creditcard,0.000694444,shopping,0.0,0
2000,1,5.017904,creditcard,0.0,electronics,1.0,0
2,1,4.921349,creditcard,0.0,food,0.0,0
3,1,4.962055,creditcard,0.0,electronics,1.0,0
2000,1,5.034622,creditcard,0.0,food,0.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
8,1,4.962055,creditcard,0.0,electronics,1.0,0
2000,1,5.017904,creditcard,0.0,shopping,0.0,0
2000,1,4.886641,paypal,0.0,shopping,1.0,0
2000,1,5.040929,creditcard,0.0,shopping,0.0,0
21,1,4.876771,creditcard,0.0,electronics,1.0,0
10,1,4.921318,creditcard,0.0,food,1.0,0
2000,1,4.886641,creditcard,0.0,shopping,0.0,0
2,1,4.921349,creditcard,0.0,food,1.0,0
2000,1,4.921318,paypal,0.0,shopping,1.0,0
6,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,5.017904,creditcard,0.0,food,1.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.895263,paypal,0.0,food,1.0,0
7,1,4.742303,creditcard,0.0,food,0.0,0
2000,1,4.876771,creditcard,0.0,shopping,0.0,0
2000,1,4.921318,creditcard,0.0,food,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
4,1,4.962055,creditcard,0.0,food,0.0,0
2000,1,4.836982,creditcard,0.0,shopping,0.0,0
2000,1,5.017904,creditcard,0.0,food,0.0,0
1,1,4.965339,creditcard,0.0,shopping,,1
2,1,5.040929,creditcard,0.0,food,1.0,0
2000,1,4.748314,paypal,0.003472222,electronics,1.0,0
2000,1,4.876771,creditcard,0.0,electronics,0.0,0
2,1,4.505662,creditcard,0.0,shopping,1.0,0
2000,1,4.886641,paypal,0.0,shopping,1.0,0
2,1,5.017904,creditcard,0.0,shopping,1.0,0
2000,1,5.017904,creditcard,0.0,shopping,1.0,0
2000,1,4.895263,creditcard,0.001388889,electronics,0.0,0
4,1,4.52458,creditcard,0.0,food,0.0,0
2000,1,4.921349,creditcard,0.002083333,electronics,0.0,0
2000,1,4.895263,creditcard,0.0,food,0.0,0
1,1,4.886641,creditcard,0.0,shopping,,1
2000,1,4.921349,creditcard,0.0,electronics,0.0,0
6,1,4.962055,creditcard,0.001388889,food,1.0,0
2000,1,4.461622,creditcard,0.0,shopping,1.0,0
248,1,4.962055,creditcard,0.0,shopping,0.0,0
7,1,4.962055,creditcard,0.0,electronics,1.0,0
244,1,4.962055,creditcard,0.0,food,1.0,0
21,1,4.745402,creditcard,0.0,electronics,1.0,0
2000,1,4.962055,paypal,0.0,electronics,0.0,0
2000,1,4.876771,creditcard,0.0,shopping,1.0,0
2000,1,4.505662,creditcard,0.0,electronics,1.0,0
2000,1,5.017904,creditcard,0.000694444,shopping,0.0,0
1976,1,4.921318,creditcard,0.0,electronics,1.0,0
2000,1,4.895263,creditcard,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.000694444,food,0.0,0
2000,1,4.057414,creditcard,0.0,electronics,1.0,0
2,1,4.895263,paypal,0.0,food,0.0,0
2,1,4.895263,creditcard,0.0,electronics,1.0,0
1,1,4.962055,creditcard,0.0,electronics,,1
2000,1,5.017904,paypal,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.0,food,0.0,0
9,1,4.921349,creditcard,0.0,food,1.0,0
2000,1,5.040929,creditcard,0.0,shopping,1.0,0
1,2,4.876771,creditcard,0.0,shopping,,1
2000,1,4.895263,paypal,0.0,food,0.0,0
2000,1,4.836982,creditcard,0.0,shopping,0.0,0
2,1,4.505662,paypal,0.0,food,1.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,4.921318,creditcard,0.0,shopping,1.0,0
6,1,4.965339,creditcard,0.0,food,0.0,0
2000,1,4.965339,creditcard,0.0,food,0.0,0
266,1,4.962055,creditcard,0.0,food,0.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
23,1,4.748314,creditcard,0.0,shopping,1.0,0
45,1,4.836982,creditcard,0.0,food,0.0,0
2000,1,4.876771,creditcard,0.0,electronics,0.0,0
2000,1,4.461622,creditcard,0.0,electronics,1.0,0
2000,1,3.954522,creditcard,0.0,food,0.0,0
2000,1,4.886641,creditcard,0.000694444,shopping,0.0,0
1,1,3.483951,creditcard,0.0,shopping,,1
2000,1,5.040929,creditcard,0.001388889,shopping,1.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,5.017904,creditcard,0.0,shopping,0.0,0
2000,1,4.886641,creditcard,0.0,electronics,1.0,0
2000,1,4.745402,paypal,0.0,electronics,1.0,0
32,1,4.886641,creditcard,0.0,shopping,1.0,0
1,1,4.745402,creditcard,0.0,electronics,,1
2000,1,4.965339,creditcard,0.000694444,food,0.0,0
2000,1,4.742303,paypal,0.0,shopping,0.0,0
2000,1,4.921318,creditcard,0.0,electronics,0.0,0
2000,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,5.040929,creditcard,0.0,electronics,1.0,0
2000,1,4.748314,storecredit,0.0,shopping,1.0,0
2000,1,4.921349,paypal,0.0,electronics,0.0,0
2000,1,4.745402,creditcard,0.0,shopping,0.0,0
2000,1,4.745402,storecredit,0.0,shopping,0.0,0
256,1,5.034622,creditcard,0.0,electronics,1.0,0
2,1,4.921349,creditcard,0.0,food,1.0,0
2000,1,4.962055,creditcard,0.0,electronics,0.0,0
2000,1,4.921349,paypal,0.0,shopping,1.0,0
3,1,4.748314,creditcard,0.0,electronics,0.0,0
2000,1,4.748314,creditcard,0.004166667,food,1.0,0
2000,1,4.886641,creditcard,0.0,food,0.0,0
2000,1,4.745402,paypal,0.0,food,1.0,0
2,1,4.057414,creditcard,0.000694444,food,1.0,0
2000,1,4.886641,creditcard,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.001388889,shopping,0.0,0
2000,1,4.876771,creditcard,0.0,food,1.0,0
2000,1,4.965339,creditcard,0.0,shopping,1.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
1,1,4.745402,creditcard,0.0,shopping,,1
2000,1,4.886641,creditcard,0.000694444,shopping,0.0,0
2,1,4.836982,paypal,0.0,shopping,0.0,0
2,1,4.886641,creditcard,0.0,food,1.0,0
2000,1,4.962055,creditcard,0.001388889,shopping,0.0,0
3,1,4.52458,creditcard,0.0,electronics,1.0,0
4,1,4.921318,creditcard,0.0,food,0.0,0
4,1,4.836982,paypal,0.0,shopping,0.0,0
3,1,4.921349,paypal,0.0,food,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
2000,1,4.965339,paypal,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.0,electronics,1.0,0
2000,1,4.745402,creditcard,0.0,shopping,0.0,0
2000,1,5.017904,paypal,0.0,food,1.0,0
2000,1,5.034622,creditcard,0.000694444,food,0.0,0
2000,1,4.742303,creditcard,0.0,food,0.0,0
2000,1,4.505662,paypal,0.0,food,0.0,0
1,1,5.017904,creditcard,0.0,shopping,,1
2000,1,5.017904,creditcard,0.0,electronics,0.0,0
11,1,4.895263,creditcard,0.0,food,1.0,0
2000,1,5.040929,creditcard,0.004166667,electronics,0.0,0
12,1,4.876771,creditcard,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,4.895263,creditcard,0.0,food,1.0,0
2000,1,4.505662,creditcard,0.000694444,electronics,1.0,0
108,1,5.040929,creditcard,0.0,shopping,0.0,0
2000,1,4.921349,paypal,0.0,shopping,0.0,0
2000,1,4.748314,creditcard,0.0,food,0.0,0
2000,2,4.962055,creditcard,0.0,shopping,0.0,0
2,1,4.921318,creditcard,0.0,food,0.0,0
2000,1,4.965339,creditcard,0.0,shopping,1.0,0
2000,1,4.461622,creditcard,0.0,electronics,1.0,0
2000,1,4.962055,creditcard,0.003472222,electronics,1.0,0
2000,1,5.017904,creditcard,0.004166667,shopping,0.0,0
2000,1,4.962055,paypal,0.0,electronics,1.0,0
3,1,4.895263,paypal,0.0,shopping,0.0,0
2000,1,4.965339,creditcard,0.0,food,0.0,0
2,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
9,1,4.057414,creditcard,0.0,food,1.0,0
2000,1,4.836982,paypal,0.0,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,shopping,1.0,0
2000,1,5.017904,creditcard,0.0,electronics,1.0,0
9,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.748314,storecredit,0.0,electronics,0.0,0
2000,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,5.040929,creditcard,0.0,electronics,0.0,0
1,1,4.748314,creditcard,0.0,electronics,,1
2000,1,4.965339,creditcard,0.0,food,0.0,0
3,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,shopping,0.0,0
2000,1,4.748314,creditcard,0.0,electronics,0.0,0
3,1,4.876771,creditcard,0.0,food,1.0,0
2000,1,4.921318,creditcard,0.0,electronics,0.0,0
2000,1,5.040929,paypal,0.0,food,0.0,0
2000,1,4.965339,creditcard,0.001388889,food,0.0,0
2000,1,4.921318,creditcard,0.0,electronics,1.0,0
14,1,4.921349,creditcard,0.0,electronics,1.0,0
2,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
157,1,4.836982,creditcard,0.000694444,food,1.0,0
294,1,4.895263,creditcard,0.0,electronics,0.0,0
5,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,4.461622,paypal,0.000694444,shopping,0.0,0
10,1,4.745402,creditcard,0.0,electronics,0.0,0
3,1,5.017904,creditcard,0.0,shopping,0.0,0
4,1,4.965339,creditcard,0.0,food,0.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,4.921349,creditcard,0.0,food,0.0,0
2000,1,4.748314,creditcard,0.001388889,shopping,0.0,0
2000,1,5.017904,creditcard,0.000694444,electronics,1.0,0
18,1,4.748314,creditcard,0.0,food,0.0,0
2000,1,4.921349,creditcard,0.0,food,1.0,0
2000,1,4.921318,creditcard,0.001388889,electronics,0.0,0
2,1,4.876771,creditcard,0.0,shopping,0.0,0
253,1,4.962055,creditcard,0.0,food,0.0,0
2000,1,5.034622,paypal,0.0,food,1.0,0
2000,1,4.505662,creditcard,0.000694444,electronics,0.0,0
377,1,4.876771,creditcard,0.0,electronics,1.0,0
2000,1,4.742303,storecredit,0.000694444,shopping,0.0,0
2000,1,4.886641,paypal,0.0,electronics,1.0,0
2000,1,5.017904,creditcard,0.000694444,food,1.0,0
2000,1,4.876771,creditcard,0.0,electronics,1.0,0
114,1,4.886641,creditcard,0.0,shopping,1.0,0
2000,1,4.921318,creditcard,0.0,food,0.0,0
3,1,4.748314,creditcard,0.0,electronics,1.0,0
2000,1,4.057414,creditcard,0.0,shopping,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,0.0,0
2000,1,4.748314,creditcard,0.0,electronics,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
9,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,creditcard,0.000694444,shopping,0.0,0
2,1,5.040929,creditcard,0.0,food,1.0,0
2000,1,5.040929,paypal,0.0,shopping,0.0,0
2000,1,4.886641,creditcard,0.000694444,food,1.0,0
43,1,5.017904,creditcard,0.0,food,0.0,0
2000,1,4.876771,paypal,0.0,food,1.0,0
2000,1,4.461622,creditcard,0.0,food,0.0,0
2000,1,4.52458,paypal,0.0,shopping,0.0,0
2000,1,4.921349,paypal,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,1.0,0
582,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,4.461622,creditcard,0.0,shopping,0.0,0
2000,1,4.921349,creditcard,0.0,food,1.0,0
2,1,4.745402,creditcard,0.0,electronics,1.0,0
2,1,5.034622,paypal,0.0,food,1.0,0
1,2,4.886641,creditcard,0.0,food,,1
26,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,paypal,0.0,food,0.0,0
2000,1,5.040929,creditcard,0.001388889,food,0.0,0
2000,1,5.040929,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.000694444,shopping,1.0,0
31,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,1.0,0
1,1,5.034622,creditcard,0.0,food,,1
2000,1,4.965339,creditcard,0.000694444,electronics,1.0,0
2000,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
2000,1,4.748314,paypal,0.0,shopping,0.0,0
2000,1,4.748314,paypal,0.0,electronics,0.0,0
2000,1,4.742303,creditcard,0.000694444,food,1.0,0
2000,1,4.836982,paypal,0.0,electronics,0.0,0
2000,1,4.886641,creditcard,0.0,food,0.0,0
617,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,5.034622,paypal,0.0,electronics,1.0,0
2000,1,5.034622,creditcard,0.0,shopping,1.0,0
2000,1,5.017904,creditcard,0.000694444,electronics,1.0,0
2000,1,4.505662,creditcard,0.046527778,electronics,0.0,0
1,1,4.895263,creditcard,0.0,food,,1
2000,1,5.040929,creditcard,0.0,electronics,1.0,0
2000,1,4.836982,creditcard,0.0,electronics,1.0,0
2000,1,4.461622,paypal,0.0,shopping,0.0,0
2000,1,4.886641,creditcard,0.0,food,1.0,0
2000,1,4.886641,creditcard,0.0,electronics,1.0,0
2000,1,4.505662,creditcard,0.0,electronics,0.0,0
2,1,5.040929,creditcard,0.0,food,1.0,0
66,1,5.040929,creditcard,0.000694444,shopping,0.0,0
2000,1,4.505662,creditcard,0.000694444,shopping,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,1.0,0
2000,1,4.962055,creditcard,0.0,food,1.0,0
2000,1,4.745402,paypal,0.0,food,1.0,0
33,1,3.575983,creditcard,0.0,electronics,0.0,0
2000,1,4.742303,creditcard,0.0,shopping,1.0,0
2000,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,5.034622,paypal,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,food,0.0,0
